clave_sih,fecha,nombre_oficial,nombre_comun,estado,municipio,almacenamiento_hm3,elevacion_msnm,uso,namo_almacenamiento_hm3,namo_elevacion_msnm,porcentaje_llenado,bordo_libre_m,name_almacenamiento_hm3,name_elevacion_msnm
LDCJL,13-04-2011,Lago de Chapala,Chapala,Jalisco,Chapala,5464.059,95.65,Riego y Uso Público Urbano,8126.41015625,98.0,0.672382872011156,0.0,9279.7099609375,99.0
LDCJL,14-04-2011,Lago de Chapala,Chapala,Jalisco,Chapala,5452.93,95.64,Riego y Uso Público Urbano,8126.41015625,98.0,0.671013386618957,0.0,9279.7099609375,99.0
LDCJL,15-04-2011,Lago de Chapala,Chapala,Jalisco,Chapala,5452.93,95.64,Riego y Uso Público Urbano,8126.41015625,98.0,0.671013386618957,0.0,9279.7099609375,99.0
LDCJL,16-04-2011,Lago de Chapala,Chapala,Jalisco,Chapala,5441.803,95.63,Riego y Uso Público Urbano,8126.41015625,98.0,0.66964414733789,0.0,9279.7099609375,99.0
LDCJL,17-04-2011,Lago de Chapala,Chapala,Jalisco,Chapala,5430.675,95.62,Riego y Uso Público Urbano,8126.41015625,98.0,0.668274785001257,0.0,9279.7099609375,99.0
LDCJL,18-04-2011,Lago de Chapala,Chapala,Jalisco,Chapala,5419.55,95.61,Riego y Uso Público Urbano,8126.41015625,98.0,0.666905791831322,0.0,9279.7099609375,99.0
LDCJL,19-04-2011,Lago de Chapala,Chapala,Jalisco,Chapala,5408.418,95.6,Riego y Uso Público Urbano,8126.41015625,98.0,0.665535937272425,0.0,9279.7099609375,99.0
LDCJL,20-04-2011,Lago de Chapala,Chapala,Jalisco,Chapala,5408.418,95.6,Riego y Uso Público Urbano,8126.41015625,98.0,0.665535937272425,0.0,9279.7099609375,99.0
LDCJL,21-04-2011,Lago de Chapala,Chapala,Jalisco,Chapala,5397.29,95.59,Riego y Uso Público Urbano,8126.41015625,98.0,0.664166574935792,0.0,9279.7099609375,99.0
LDCJL,22-04-2011,Lago de Chapala,Chapala,Jalisco,Chapala,5386.16,95.58,Riego y Uso Público Urbano,8126.41015625,98.0,0.662796966488028,0.0,9279.7099609375,99.0
LDCJL,23-04-2011,Lago de Chapala,Chapala,Jalisco,Chapala,5375.03,95.57,Riego y Uso Público Urbano,8126.41015625,98.0,0.661427358040263,0.0,9279.7099609375,99.0
LDCJL,24-04-2011,Lago de Chapala,Chapala,Jalisco,Chapala,5363.905,95.56,Riego y Uso Público Urbano,8126.41015625,98.0,0.660058364870328,0.0,9279.7099609375,99.0
LDCJL,25-04-2011,Lago de Chapala,Chapala,Jalisco,Chapala,5352.777,95.55,Riego y Uso Público Urbano,8126.41015625,98.0,0.658689002533695,0.0,9279.7099609375,99.0
LDCJL,26-04-2011,Lago de Chapala,Chapala,Jalisco,Chapala,5341.648,95.54,Riego y Uso Público Urbano,8126.41015625,98.0,0.657319517141496,0.0,9279.7099609375,99.0
LDCJL,27-04-2011,Lago de Chapala,Chapala,Jalisco,Chapala,5330.52,95.53,Riego y Uso Público Urbano,8126.41015625,98.0,0.655950154804863,0.0,9279.7099609375,99.0
LDCJL,28-04-2011,Lago de Chapala,Chapala,Jalisco,Chapala,5330.52,95.53,Riego y Uso Público Urbano,8126.41015625,98.0,0.655950154804863,0.0,9279.7099609375,99.0
LDCJL,29-04-2011,Lago de Chapala,Chapala,Jalisco,Chapala,5319.39,95.52,Riego y Uso Público Urbano,8126.41015625,98.0,0.654580546357099,0.0,9279.7099609375,99.0
LDCJL,30-04-2011,Lago de Chapala,Chapala,Jalisco,Chapala,5308.263,95.51,Riego y Uso Público Urbano,8126.41015625,98.0,0.653211307076031,0.0,9279.7099609375,99.0
LDCJL,01-05-2011,Lago de Chapala,Chapala,Jalisco,Chapala,5297.14,95.5,Riego y Uso Público Urbano,8126.41015625,98.0,0.651842560017228,0.0,9279.7099609375,99.0
LDCJL,02-05-2011,Lago de Chapala,Chapala,Jalisco,Chapala,5286.22,95.49,Riego y Uso Público Urbano,8126.41015625,98.0,0.650498793238289,0.0,9279.7099609375,99.0
LDCJL,03-05-2011,Lago de Chapala,Chapala,Jalisco,Chapala,5275.297,95.48,Riego y Uso Público Urbano,8126.41015625,98.0,0.649154657292653,0.0,9279.7099609375,99.0
LDCJL,04-05-2011,Lago de Chapala,Chapala,Jalisco,Chapala,5275.297,95.48,Riego y Uso Público Urbano,8126.41015625,98.0,0.649154657292653,0.0,9279.7099609375,99.0
LDCJL,05-05-2011,Lago de Chapala,Chapala,Jalisco,Chapala,5264.378,95.47,Riego y Uso Público Urbano,8126.41015625,98.0,0.64781101356928,0.0,9279.7099609375,99.0
LDCJL,06-05-2011,Lago de Chapala,Chapala,Jalisco,Chapala,5253.459,95.46,Riego y Uso Público Urbano,8126.41015625,98.0,0.646467369845907,0.0,9279.7099609375,99.0
LDCJL,07-05-2011,Lago de Chapala,Chapala,Jalisco,Chapala,5242.54,95.45,Riego y Uso Público Urbano,8126.41015625,98.0,0.645123726122534,0.0,9279.7099609375,99.0
LDCJL,08-05-2011,Lago de Chapala,Chapala,Jalisco,Chapala,5231.62,95.44,Riego y Uso Público Urbano,8126.41015625,98.0,0.643779959343595,0.0,9279.7099609375,99.0
LDCJL,09-05-2011,Lago de Chapala,Chapala,Jalisco,Chapala,5220.7,95.43,Riego y Uso Público Urbano,8126.41015625,98.0,0.642436192564656,0.0,9279.7099609375,99.0
LDCJL,10-05-2011,Lago de Chapala,Chapala,Jalisco,Chapala,5209.783,95.42,Riego y Uso Público Urbano,8126.41015625,98.0,0.641092794952415,0.0,9279.7099609375,99.0
LDCJL,11-05-2011,Lago de Chapala,Chapala,Jalisco,Chapala,5209.783,95.42,Riego y Uso Público Urbano,8126.41015625,98.0,0.641092794952415,0.0,9279.7099609375,99.0
LDCJL,12-05-2011,Lago de Chapala,Chapala,Jalisco,Chapala,5198.864,95.41,Riego y Uso Público Urbano,8126.41015625,98.0,0.639749151229041,0.0,9279.7099609375,99.0
LDCJL,13-05-2011,Lago de Chapala,Chapala,Jalisco,Chapala,5187.945,95.4,Riego y Uso Público Urbano,8126.41015625,98.0,0.638405507505668,0.0,9279.7099609375,99.0
LDCJL,14-05-2011,Lago de Chapala,Chapala,Jalisco,Chapala,5187.94,95.4,Riego y Uso Público Urbano,8126.41015625,98.0,0.638404892227839,0.0,9279.7099609375,99.0
LDCJL,15-05-2011,Lago de Chapala,Chapala,Jalisco,Chapala,5177.03,95.39,Riego y Uso Público Urbano,8126.41015625,98.0,0.637062356004559,0.0,9279.7099609375,99.0
LDCJL,16-05-2011,Lago de Chapala,Chapala,Jalisco,Chapala,5166.11,95.38,Riego y Uso Público Urbano,8126.41015625,98.0,0.63571858922562,0.0,9279.7099609375,99.0
LDCJL,17-05-2011,Lago de Chapala,Chapala,Jalisco,Chapala,5155.188,95.37,Riego y Uso Público Urbano,8126.41015625,98.0,0.63437457633555,0.0,9279.7099609375,99.0
LDCJL,18-05-2011,Lago de Chapala,Chapala,Jalisco,Chapala,5144.269,95.36,Riego y Uso Público Urbano,8126.41015625,98.0,0.633030932612176,0.0,9279.7099609375,99.0
LDCJL,19-05-2011,Lago de Chapala,Chapala,Jalisco,Chapala,5144.269,95.36,Riego y Uso Público Urbano,8126.41015625,98.0,0.633030932612176,0.0,9279.7099609375,99.0
LDCJL,20-05-2011,Lago de Chapala,Chapala,Jalisco,Chapala,5133.35,95.35,Riego y Uso Público Urbano,8126.41015625,98.0,0.631687288888803,0.0,9279.7099609375,99.0
LDCJL,21-05-2011,Lago de Chapala,Chapala,Jalisco,Chapala,5122.43,95.34,Riego y Uso Público Urbano,8126.41015625,98.0,0.630343522109865,0.0,9279.7099609375,99.0
LDCJL,22-05-2011,Lago de Chapala,Chapala,Jalisco,Chapala,5122.43,95.34,Riego y Uso Público Urbano,8126.41015625,98.0,0.630343522109865,0.0,9279.7099609375,99.0
LDCJL,23-05-2011,Lago de Chapala,Chapala,Jalisco,Chapala,5111.51,95.33,Riego y Uso Público Urbano,8126.41015625,98.0,0.628999755330926,0.0,9279.7099609375,99.0
LDCJL,24-05-2011,Lago de Chapala,Chapala,Jalisco,Chapala,5100.592,95.32,Riego y Uso Público Urbano,8126.41015625,98.0,0.627656234663118,0.0,9279.7099609375,99.0
LDCJL,25-05-2011,Lago de Chapala,Chapala,Jalisco,Chapala,5100.592,95.32,Riego y Uso Público Urbano,8126.41015625,98.0,0.627656234663118,0.0,9279.7099609375,99.0
LDCJL,26-05-2011,Lago de Chapala,Chapala,Jalisco,Chapala,5089.673,95.31,Riego y Uso Público Urbano,8126.41015625,98.0,0.626312590939746,0.0,9279.7099609375,99.0
LDCJL,27-05-2011,Lago de Chapala,Chapala,Jalisco,Chapala,5078.754,95.3,Riego y Uso Público Urbano,8126.41015625,98.0,0.624968947216373,0.0,9279.7099609375,99.0
LDCJL,28-05-2011,Lago de Chapala,Chapala,Jalisco,Chapala,5078.754,95.3,Riego y Uso Público Urbano,8126.41015625,98.0,0.624968947216373,0.0,9279.7099609375,99.0
LDCJL,29-05-2011,Lago de Chapala,Chapala,Jalisco,Chapala,5067.835,95.29,Riego y Uso Público Urbano,8126.41015625,98.0,0.623625303492999,0.0,9279.7099609375,99.0
LDCJL,30-05-2011,Lago de Chapala,Chapala,Jalisco,Chapala,5056.92,95.28,Riego y Uso Público Urbano,8126.41015625,98.0,0.62228215199189,0.0,9279.7099609375,99.0
LDCJL,31-05-2011,Lago de Chapala,Chapala,Jalisco,Chapala,5056.92,95.28,Riego y Uso Público Urbano,8126.41015625,98.0,0.62228215199189,0.0,9279.7099609375,99.0
LDCJL,01-06-2011,Lago de Chapala,Chapala,Jalisco,Chapala,5045.997,95.27,Riego y Uso Público Urbano,8126.41015625,98.0,0.620938016046254,0.0,9279.7099609375,99.0
LDCJL,02-06-2011,Lago de Chapala,Chapala,Jalisco,Chapala,5035.078,95.26,Riego y Uso Público Urbano,8126.41015625,98.0,0.619594372322881,0.0,9279.7099609375,99.0
LDCJL,03-06-2011,Lago de Chapala,Chapala,Jalisco,Chapala,5035.078,95.26,Riego y Uso Público Urbano,8126.41015625,98.0,0.619594372322881,0.0,9279.7099609375,99.0
LDCJL,04-06-2011,Lago de Chapala,Chapala,Jalisco,Chapala,5024.16,95.25,Riego y Uso Público Urbano,8126.41015625,98.0,0.618250851655073,0.0,9279.7099609375,99.0
LDCJL,05-06-2011,Lago de Chapala,Chapala,Jalisco,Chapala,5024.159,95.25,Riego y Uso Público Urbano,8126.41015625,98.0,0.618250728599507,0.0,9279.7099609375,99.0
LDCJL,06-06-2011,Lago de Chapala,Chapala,Jalisco,Chapala,5013.239,95.24,Riego y Uso Público Urbano,8126.41015625,98.0,0.616906961820569,0.0,9279.7099609375,99.0
LDCJL,07-06-2011,Lago de Chapala,Chapala,Jalisco,Chapala,5002.32,95.23,Riego y Uso Público Urbano,8126.41015625,98.0,0.615563318097196,0.0,9279.7099609375,99.0
LDCJL,08-06-2011,Lago de Chapala,Chapala,Jalisco,Chapala,5002.32,95.23,Riego y Uso Público Urbano,8126.41015625,98.0,0.615563318097196,0.0,9279.7099609375,99.0
LDCJL,09-06-2011,Lago de Chapala,Chapala,Jalisco,Chapala,4991.401,95.22,Riego y Uso Público Urbano,8126.41015625,98.0,0.614219674373823,0.0,9279.7099609375,99.0
LDCJL,10-06-2011,Lago de Chapala,Chapala,Jalisco,Chapala,4991.401,95.22,Riego y Uso Público Urbano,8126.41015625,98.0,0.614219674373823,0.0,9279.7099609375,99.0
LDCJL,11-06-2011,Lago de Chapala,Chapala,Jalisco,Chapala,4991.401,95.22,Riego y Uso Público Urbano,8126.41015625,98.0,0.614219674373823,0.0,9279.7099609375,99.0
LDCJL,12-06-2011,Lago de Chapala,Chapala,Jalisco,Chapala,4991.401,95.22,Riego y Uso Público Urbano,8126.41015625,98.0,0.614219674373823,0.0,9279.7099609375,99.0
LDCJL,13-06-2011,Lago de Chapala,Chapala,Jalisco,Chapala,4991.401,95.22,Riego y Uso Público Urbano,8126.41015625,98.0,0.614219674373823,0.0,9279.7099609375,99.0
LDCJL,14-06-2011,Lago de Chapala,Chapala,Jalisco,Chapala,4991.401,95.22,Riego y Uso Público Urbano,8126.41015625,98.0,0.614219674373823,0.0,9279.7099609375,99.0
LDCJL,15-06-2011,Lago de Chapala,Chapala,Jalisco,Chapala,4980.482,95.21,Riego y Uso Público Urbano,8126.41015625,98.0,0.61287603065045,0.0,9279.7099609375,99.0
LDCJL,16-06-2011,Lago de Chapala,Chapala,Jalisco,Chapala,4980.482,95.21,Riego y Uso Público Urbano,8126.41015625,98.0,0.61287603065045,0.0,9279.7099609375,99.0
LDCJL,17-06-2011,Lago de Chapala,Chapala,Jalisco,Chapala,4980.482,95.21,Riego y Uso Público Urbano,8126.41015625,98.0,0.61287603065045,0.0,9279.7099609375,99.0
LDCJL,18-06-2011,Lago de Chapala,Chapala,Jalisco,Chapala,4980.48,95.21,Riego y Uso Público Urbano,8126.41015625,98.0,0.612875784539318,0.0,9279.7099609375,99.0
LDCJL,19-06-2011,Lago de Chapala,Chapala,Jalisco,Chapala,4980.48,95.21,Riego y Uso Público Urbano,8126.41015625,98.0,0.612875784539318,0.0,9279.7099609375,99.0
LDCJL,20-06-2011,Lago de Chapala,Chapala,Jalisco,Chapala,4969.563,95.2,Riego y Uso Público Urbano,8126.41015625,98.0,0.611532386927077,0.0,9279.7099609375,99.0
LDCJL,21-06-2011,Lago de Chapala,Chapala,Jalisco,Chapala,4969.563,95.2,Riego y Uso Público Urbano,8126.41015625,98.0,0.611532386927077,0.0,9279.7099609375,99.0
LDCJL,22-06-2011,Lago de Chapala,Chapala,Jalisco,Chapala,4969.563,95.2,Riego y Uso Público Urbano,8126.41015625,98.0,0.611532386927077,0.0,9279.7099609375,99.0
LDCJL,23-06-2011,Lago de Chapala,Chapala,Jalisco,Chapala,4969.563,95.2,Riego y Uso Público Urbano,8126.41015625,98.0,0.611532386927077,0.0,9279.7099609375,99.0
LDCJL,24-06-2011,Lago de Chapala,Chapala,Jalisco,Chapala,4980.48,95.21,Riego y Uso Público Urbano,8126.41015625,98.0,0.612875784539318,0.0,9279.7099609375,99.0
LDCJL,25-06-2011,Lago de Chapala,Chapala,Jalisco,Chapala,4980.48,95.21,Riego y Uso Público Urbano,8126.41015625,98.0,0.612875784539318,0.0,9279.7099609375,99.0
LDCJL,26-06-2011,Lago de Chapala,Chapala,Jalisco,Chapala,4980.48,95.21,Riego y Uso Público Urbano,8126.41015625,98.0,0.612875784539318,0.0,9279.7099609375,99.0
LDCJL,27-06-2011,Lago de Chapala,Chapala,Jalisco,Chapala,4991.401,95.22,Riego y Uso Público Urbano,8126.41015625,98.0,0.614219674373823,0.0,9279.7099609375,99.0
LDCJL,28-06-2011,Lago de Chapala,Chapala,Jalisco,Chapala,5002.32,95.23,Riego y Uso Público Urbano,8126.41015625,98.0,0.615563318097196,0.0,9279.7099609375,99.0
LDCJL,29-06-2011,Lago de Chapala,Chapala,Jalisco,Chapala,5002.32,95.23,Riego y Uso Público Urbano,8126.41015625,98.0,0.615563318097196,0.0,9279.7099609375,99.0
LDCJL,30-06-2011,Lago de Chapala,Chapala,Jalisco,Chapala,5013.24,95.24,Riego y Uso Público Urbano,8126.41015625,98.0,0.616907084876134,0.0,9279.7099609375,99.0
LDCJL,01-07-2011,Lago de Chapala,Chapala,Jalisco,Chapala,5013.24,95.24,Riego y Uso Público Urbano,8126.41015625,98.0,0.616907084876134,0.0,9279.7099609375,99.0
LDCJL,02-07-2011,Lago de Chapala,Chapala,Jalisco,Chapala,5024.16,95.25,Riego y Uso Público Urbano,8126.41015625,98.0,0.618250851655073,0.0,9279.7099609375,99.0
LDCJL,03-07-2011,Lago de Chapala,Chapala,Jalisco,Chapala,5024.16,95.25,Riego y Uso Público Urbano,8126.41015625,98.0,0.618250851655073,0.0,9279.7099609375,99.0
LDCJL,04-07-2011,Lago de Chapala,Chapala,Jalisco,Chapala,5035.08,95.26,Riego y Uso Público Urbano,8126.41015625,98.0,0.619594618434012,0.0,9279.7099609375,99.0
LDCJL,05-07-2011,Lago de Chapala,Chapala,Jalisco,Chapala,5035.078,95.26,Riego y Uso Público Urbano,8126.41015625,98.0,0.619594372322881,0.0,9279.7099609375,99.0
LDCJL,06-07-2011,Lago de Chapala,Chapala,Jalisco,Chapala,5045.997,95.27,Riego y Uso Público Urbano,8126.41015625,98.0,0.620938016046254,0.0,9279.7099609375,99.0
LDCJL,07-07-2011,Lago de Chapala,Chapala,Jalisco,Chapala,5045.997,95.27,Riego y Uso Público Urbano,8126.41015625,98.0,0.620938016046254,0.0,9279.7099609375,99.0
LDCJL,08-07-2011,Lago de Chapala,Chapala,Jalisco,Chapala,5045.997,95.27,Riego y Uso Público Urbano,8126.41015625,98.0,0.620938016046254,0.0,9279.7099609375,99.0
LDCJL,09-07-2011,Lago de Chapala,Chapala,Jalisco,Chapala,5056.92,95.28,Riego y Uso Público Urbano,8126.41015625,98.0,0.62228215199189,0.0,9279.7099609375,99.0
LDCJL,10-07-2011,Lago de Chapala,Chapala,Jalisco,Chapala,5056.92,95.28,Riego y Uso Público Urbano,8126.41015625,98.0,0.62228215199189,0.0,9279.7099609375,99.0
LDCJL,11-07-2011,Lago de Chapala,Chapala,Jalisco,Chapala,5067.835,95.29,Riego y Uso Público Urbano,8126.41015625,98.0,0.623625303492999,0.0,9279.7099609375,99.0
LDCJL,12-07-2011,Lago de Chapala,Chapala,Jalisco,Chapala,5078.754,95.3,Riego y Uso Público Urbano,8126.41015625,98.0,0.624968947216373,0.0,9279.7099609375,99.0
LDCJL,13-07-2011,Lago de Chapala,Chapala,Jalisco,Chapala,5089.67,95.31,Riego y Uso Público Urbano,8126.41015625,98.0,0.626312221773048,0.0,9279.7099609375,99.0
LDCJL,14-07-2011,Lago de Chapala,Chapala,Jalisco,Chapala,5100.59,95.32,Riego y Uso Público Urbano,8126.41015625,98.0,0.627655988551987,0.0,9279.7099609375,99.0
LDCJL,15-07-2011,Lago de Chapala,Chapala,Jalisco,Chapala,5111.511,95.33,Riego y Uso Público Urbano,8126.41015625,98.0,0.628999878386492,0.0,9279.7099609375,99.0
LDCJL,16-07-2011,Lago de Chapala,Chapala,Jalisco,Chapala,5133.35,95.35,Riego y Uso Público Urbano,8126.41015625,98.0,0.631687288888803,0.0,9279.7099609375,99.0
LDCJL,17-07-2011,Lago de Chapala,Chapala,Jalisco,Chapala,5144.27,95.36,Riego y Uso Público Urbano,8126.41015625,98.0,0.633031055667742,0.0,9279.7099609375,99.0
LDCJL,18-07-2011,Lago de Chapala,Chapala,Jalisco,Chapala,5155.188,95.37,Riego y Uso Público Urbano,8126.41015625,98.0,0.63437457633555,0.0,9279.7099609375,99.0
LDCJL,19-07-2011,Lago de Chapala,Chapala,Jalisco,Chapala,5166.11,95.38,Riego y Uso Público Urbano,8126.41015625,98.0,0.63571858922562,0.0,9279.7099609375,99.0
LDCJL,20-07-2011,Lago de Chapala,Chapala,Jalisco,Chapala,5177.026,95.39,Riego y Uso Público Urbano,8126.41015625,98.0,0.637061863782295,0.0,9279.7099609375,99.0
LDCJL,21-07-2011,Lago de Chapala,Chapala,Jalisco,Chapala,5187.94,95.4,Riego y Uso Público Urbano,8126.41015625,98.0,0.638404892227839,0.0,9279.7099609375,99.0
LDCJL,22-07-2011,Lago de Chapala,Chapala,Jalisco,Chapala,5198.86,95.41,Riego y Uso Público Urbano,8126.41015625,98.0,0.639748659006778,0.0,9279.7099609375,99.0
LDCJL,23-07-2011,Lago de Chapala,Chapala,Jalisco,Chapala,5198.86,95.41,Riego y Uso Público Urbano,8126.41015625,98.0,0.639748659006778,0.0,9279.7099609375,99.0
LDCJL,24-07-2011,Lago de Chapala,Chapala,Jalisco,Chapala,5209.783,95.42,Riego y Uso Público Urbano,8126.41015625,98.0,0.641092794952415,0.0,9279.7099609375,99.0
LDCJL,25-07-2011,Lago de Chapala,Chapala,Jalisco,Chapala,5209.783,95.42,Riego y Uso Público Urbano,8126.41015625,98.0,0.641092794952415,0.0,9279.7099609375,99.0
LDCJL,26-07-2011,Lago de Chapala,Chapala,Jalisco,Chapala,5209.783,95.42,Riego y Uso Público Urbano,8126.41015625,98.0,0.641092794952415,0.0,9279.7099609375,99.0
LDCJL,27-07-2011,Lago de Chapala,Chapala,Jalisco,Chapala,5209.783,95.42,Riego y Uso Público Urbano,8126.41015625,98.0,0.641092794952415,0.0,9279.7099609375,99.0
LDCJL,28-07-2011,Lago de Chapala,Chapala,Jalisco,Chapala,5209.783,95.42,Riego y Uso Público Urbano,8126.41015625,98.0,0.641092794952415,0.0,9279.7099609375,99.0
LDCJL,29-07-2011,Lago de Chapala,Chapala,Jalisco,Chapala,5220.7,95.43,Riego y Uso Público Urbano,8126.41015625,98.0,0.642436192564656,0.0,9279.7099609375,99.0
LDCJL,30-07-2011,Lago de Chapala,Chapala,Jalisco,Chapala,5220.7,95.43,Riego y Uso Público Urbano,8126.41015625,98.0,0.642436192564656,0.0,9279.7099609375,99.0
LDCJL,31-07-2011,Lago de Chapala,Chapala,Jalisco,Chapala,5220.7,95.43,Riego y Uso Público Urbano,8126.41015625,98.0,0.642436192564656,0.0,9279.7099609375,99.0
LDCJL,01-08-2011,Lago de Chapala,Chapala,Jalisco,Chapala,5220.7,95.43,Riego y Uso Público Urbano,8126.41015625,98.0,0.642436192564656,0.0,9279.7099609375,99.0
LDCJL,02-08-2011,Lago de Chapala,Chapala,Jalisco,Chapala,5220.702,95.43,Riego y Uso Público Urbano,8126.41015625,98.0,0.642436438675788,0.0,9279.7099609375,99.0
LDCJL,03-08-2011,Lago de Chapala,Chapala,Jalisco,Chapala,5220.702,95.43,Riego y Uso Público Urbano,8126.41015625,98.0,0.642436438675788,0.0,9279.7099609375,99.0
LDCJL,04-08-2011,Lago de Chapala,Chapala,Jalisco,Chapala,5231.621,95.44,Riego y Uso Público Urbano,8126.41015625,98.0,0.643780082399161,0.0,9279.7099609375,99.0
LDCJL,05-08-2011,Lago de Chapala,Chapala,Jalisco,Chapala,5231.62,95.44,Riego y Uso Público Urbano,8126.41015625,98.0,0.643779959343595,0.0,9279.7099609375,99.0
LDCJL,06-08-2011,Lago de Chapala,Chapala,Jalisco,Chapala,5231.62,95.44,Riego y Uso Público Urbano,8126.41015625,98.0,0.643779959343595,0.0,9279.7099609375,99.0
LDCJL,07-08-2011,Lago de Chapala,Chapala,Jalisco,Chapala,5231.621,95.44,Riego y Uso Público Urbano,8126.41015625,98.0,0.643780082399161,0.0,9279.7099609375,99.0
LDCJL,08-08-2011,Lago de Chapala,Chapala,Jalisco,Chapala,5231.621,95.44,Riego y Uso Público Urbano,8126.41015625,98.0,0.643780082399161,0.0,9279.7099609375,99.0
LDCJL,09-08-2011,Lago de Chapala,Chapala,Jalisco,Chapala,5231.621,95.44,Riego y Uso Público Urbano,8126.41015625,98.0,0.643780082399161,0.0,9279.7099609375,99.0
LDCJL,10-08-2011,Lago de Chapala,Chapala,Jalisco,Chapala,5220.702,95.43,Riego y Uso Público Urbano,8126.41015625,98.0,0.642436438675788,0.0,9279.7099609375,99.0
LDCJL,11-08-2011,Lago de Chapala,Chapala,Jalisco,Chapala,5220.702,95.43,Riego y Uso Público Urbano,8126.41015625,98.0,0.642436438675788,0.0,9279.7099609375,99.0
LDCJL,12-08-2011,Lago de Chapala,Chapala,Jalisco,Chapala,5220.702,95.43,Riego y Uso Público Urbano,8126.41015625,98.0,0.642436438675788,0.0,9279.7099609375,99.0
LDCJL,13-08-2011,Lago de Chapala,Chapala,Jalisco,Chapala,5209.783,95.42,Riego y Uso Público Urbano,8126.41015625,98.0,0.641092794952415,0.0,9279.7099609375,99.0
LDCJL,14-08-2011,Lago de Chapala,Chapala,Jalisco,Chapala,5209.78,95.42,Riego y Uso Público Urbano,8126.41015625,98.0,0.641092425785717,0.0,9279.7099609375,99.0
LDCJL,15-08-2011,Lago de Chapala,Chapala,Jalisco,Chapala,5198.86,95.41,Riego y Uso Público Urbano,8126.41015625,98.0,0.639748659006778,0.0,9279.7099609375,99.0
LDCJL,16-08-2011,Lago de Chapala,Chapala,Jalisco,Chapala,5198.86,95.41,Riego y Uso Público Urbano,8126.41015625,98.0,0.639748659006778,0.0,9279.7099609375,99.0
LDCJL,17-08-2011,Lago de Chapala,Chapala,Jalisco,Chapala,5198.86,95.41,Riego y Uso Público Urbano,8126.41015625,98.0,0.639748659006778,0.0,9279.7099609375,99.0
LDCJL,18-08-2011,Lago de Chapala,Chapala,Jalisco,Chapala,5187.94,95.4,Riego y Uso Público Urbano,8126.41015625,98.0,0.638404892227839,0.0,9279.7099609375,99.0
LDCJL,19-08-2011,Lago de Chapala,Chapala,Jalisco,Chapala,5187.94,95.4,Riego y Uso Público Urbano,8126.41015625,98.0,0.638404892227839,0.0,9279.7099609375,99.0
LDCJL,20-08-2011,Lago de Chapala,Chapala,Jalisco,Chapala,5187.945,95.4,Riego y Uso Público Urbano,8126.41015625,98.0,0.638405507505668,0.0,9279.7099609375,99.0
LDCJL,21-08-2011,Lago de Chapala,Chapala,Jalisco,Chapala,5177.026,95.39,Riego y Uso Público Urbano,8126.41015625,98.0,0.637061863782295,0.0,9279.7099609375,99.0
LDCJL,22-08-2011,Lago de Chapala,Chapala,Jalisco,Chapala,5177.03,95.39,Riego y Uso Público Urbano,8126.41015625,98.0,0.637062356004559,0.0,9279.7099609375,99.0
LDCJL,23-08-2011,Lago de Chapala,Chapala,Jalisco,Chapala,5166.11,95.38,Riego y Uso Público Urbano,8126.41015625,98.0,0.63571858922562,0.0,9279.7099609375,99.0
LDCJL,24-08-2011,Lago de Chapala,Chapala,Jalisco,Chapala,5166.11,95.38,Riego y Uso Público Urbano,8126.41015625,98.0,0.63571858922562,0.0,9279.7099609375,99.0
LDCJL,25-08-2011,Lago de Chapala,Chapala,Jalisco,Chapala,5166.11,95.38,Riego y Uso Público Urbano,8126.41015625,98.0,0.63571858922562,0.0,9279.7099609375,99.0
LDCJL,26-08-2011,Lago de Chapala,Chapala,Jalisco,Chapala,5166.11,95.38,Riego y Uso Público Urbano,8126.41015625,98.0,0.63571858922562,0.0,9279.7099609375,99.0
LDCJL,27-08-2011,Lago de Chapala,Chapala,Jalisco,Chapala,5155.188,95.37,Riego y Uso Público Urbano,8126.41015625,98.0,0.63437457633555,0.0,9279.7099609375,99.0
LDCJL,28-08-2011,Lago de Chapala,Chapala,Jalisco,Chapala,5155.188,95.37,Riego y Uso Público Urbano,8126.41015625,98.0,0.63437457633555,0.0,9279.7099609375,99.0
LDCJL,29-08-2011,Lago de Chapala,Chapala,Jalisco,Chapala,5155.188,95.37,Riego y Uso Público Urbano,8126.41015625,98.0,0.63437457633555,0.0,9279.7099609375,99.0
LDCJL,30-08-2011,Lago de Chapala,Chapala,Jalisco,Chapala,5155.188,95.37,Riego y Uso Público Urbano,8126.41015625,98.0,0.63437457633555,0.0,9279.7099609375,99.0
LDCJL,31-08-2011,Lago de Chapala,Chapala,Jalisco,Chapala,5155.188,95.37,Riego y Uso Público Urbano,8126.41015625,98.0,0.63437457633555,0.0,9279.7099609375,99.0
LDCJL,01-09-2011,Lago de Chapala,Chapala,Jalisco,Chapala,5166.11,95.38,Riego y Uso Público Urbano,8126.41015625,98.0,0.63571858922562,0.0,9279.7099609375,99.0
LDCJL,02-09-2011,Lago de Chapala,Chapala,Jalisco,Chapala,5166.11,95.38,Riego y Uso Público Urbano,8126.41015625,98.0,0.63571858922562,0.0,9279.7099609375,99.0
LDCJL,03-09-2011,Lago de Chapala,Chapala,Jalisco,Chapala,5166.107,95.38,Riego y Uso Público Urbano,8126.41015625,98.0,0.635718220058922,0.0,9279.7099609375,99.0
